ID_Formulario,Nombre_Curso,¿Se dio a conocer el objetivo de la capacitación?,¿Se cumplió el objetivo de la capacitación?,¿Los contenidos brindados fueron coherentes con el objetivo planteado?,¿Los temas se desarrollaron en el tiempo previsto?,¿La capacitación aportó nuevos conceptos y/o técnicas que antes no conocía?,¿Los conocimientos recibidos durante la capacitación le permitirán llevarlos a la práctica en su vida cotidiana?,¿La metodología utilizada por el facilitador permitió el entendimiento de los contenidos?,¿El facilitador demostró el dominio del tema brindado?,¿Durante el desarrollo de la capacitación se propició la participación de los asistentes?,¿Durante la capacitación se dio espacio para la solución de inquietudes?,¿Cómo califica las condiciones del espacio físico o medio virtual en el que se desarrolló la capacitación?,¿El material utilizado permitió el entendimiento del tema?,"En general, ¿Cómo se sintió con la actividad de capacitación realizada?"
1D2fbQy4adJxKPBqlCwMvYZQNvPKi9l2pjeZikmh1w6I,Dx Hansen 2025 - (DX_HANSEN_012025),5,5,5,5,5,5,5,5,5,5,5,5,5
1D2fbQy4adJxKPBqlCwMvYZQNvPKi9l2pjeZikmh1w6I,Dx Hansen 2025 - (DX_HANSEN_012025),5,5,5,5,5,5,5,5,5,5,5,5,5
17Q5eHyTvVkushOgvSyoX-QwFOTZs_vbrDS3lRydMgT0,INDICADORES PRIORIZADOS DE TUBERCULOSIS - 1°C 2025 - (IPTN_1C_2025),4,4,4,4,4,4,4,4,4,4,4,4,4
17Q5eHyTvVkushOgvSyoX-QwFOTZs_vbrDS3lRydMgT0,INDICADORES PRIORIZADOS DE TUBERCULOSIS - 1°C 2025 - (IPTN_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
17Q5eHyTvVkushOgvSyoX-QwFOTZs_vbrDS3lRydMgT0,INDICADORES PRIORIZADOS DE TUBERCULOSIS - 1°C 2025 - (IPTN_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
17Q5eHyTvVkushOgvSyoX-QwFOTZs_vbrDS3lRydMgT0,INDICADORES PRIORIZADOS DE TUBERCULOSIS - 1°C 2025 - (IPTN_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
17Q5eHyTvVkushOgvSyoX-QwFOTZs_vbrDS3lRydMgT0,INDICADORES PRIORIZADOS DE TUBERCULOSIS - 1°C 2025 - (IPTN_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
1hyf3fS9tqrri-Gg7L_5VA3j7BL2B7pLhof073RHlyjM,PRUEBAS DIAGNÓSTICAS TB 1°C 2025 - (PDRLTB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
1hyf3fS9tqrri-Gg7L_5VA3j7BL2B7pLhof073RHlyjM,PRUEBAS DIAGNÓSTICAS TB 1°C 2025 - (PDRLTB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
1hyf3fS9tqrri-Gg7L_5VA3j7BL2B7pLhof073RHlyjM,PRUEBAS DIAGNÓSTICAS TB 1°C 2025 - (PDRLTB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
1hyf3fS9tqrri-Gg7L_5VA3j7BL2B7pLhof073RHlyjM,PRUEBAS DIAGNÓSTICAS TB 1°C 2025 - (PDRLTB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
1hyf3fS9tqrri-Gg7L_5VA3j7BL2B7pLhof073RHlyjM,PRUEBAS DIAGNÓSTICAS TB 1°C 2025 - (PDRLTB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
1hyf3fS9tqrri-Gg7L_5VA3j7BL2B7pLhof073RHlyjM,PRUEBAS DIAGNÓSTICAS TB 1°C 2025 - (PDRLTB_1C_2025),4,4,4,4,4,4,4,4,4,4,4,4,4
1hyf3fS9tqrri-Gg7L_5VA3j7BL2B7pLhof073RHlyjM,PRUEBAS DIAGNÓSTICAS TB 1°C 2025 - (PDRLTB_1C_2025),4,4,4,4,3,3,2,3,3,3,3,2,3
1hyf3fS9tqrri-Gg7L_5VA3j7BL2B7pLhof073RHlyjM,PRUEBAS DIAGNÓSTICAS TB 1°C 2025 - (PDRLTB_1C_2025),5,5,5,5,5,5,5,4,3,3,5,5,5
1hyf3fS9tqrri-Gg7L_5VA3j7BL2B7pLhof073RHlyjM,PRUEBAS DIAGNÓSTICAS TB 1°C 2025 - (PDRLTB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
1hyf3fS9tqrri-Gg7L_5VA3j7BL2B7pLhof073RHlyjM,PRUEBAS DIAGNÓSTICAS TB 1°C 2025 - (PDRLTB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
1hyf3fS9tqrri-Gg7L_5VA3j7BL2B7pLhof073RHlyjM,PRUEBAS DIAGNÓSTICAS TB 1°C 2025 - (PDRLTB_1C_2025),4,4,4,4,4,5,4,4,4,3,4,4,5
1hyf3fS9tqrri-Gg7L_5VA3j7BL2B7pLhof073RHlyjM,PRUEBAS DIAGNÓSTICAS TB 1°C 2025 - (PDRLTB_1C_2025),5,5,5,5,5,5,4,4,3,2,3,5,5
1hyf3fS9tqrri-Gg7L_5VA3j7BL2B7pLhof073RHlyjM,PRUEBAS DIAGNÓSTICAS TB 1°C 2025 - (PDRLTB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
1hyf3fS9tqrri-Gg7L_5VA3j7BL2B7pLhof073RHlyjM,PRUEBAS DIAGNÓSTICAS TB 1°C 2025 - (PDRLTB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
1hyf3fS9tqrri-Gg7L_5VA3j7BL2B7pLhof073RHlyjM,PRUEBAS DIAGNÓSTICAS TB 1°C 2025 - (PDRLTB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
1hyf3fS9tqrri-Gg7L_5VA3j7BL2B7pLhof073RHlyjM,PRUEBAS DIAGNÓSTICAS TB 1°C 2025 - (PDRLTB_1C_2025),5,5,5,5,5,5,5,5,5,5,4,5,5
1hyf3fS9tqrri-Gg7L_5VA3j7BL2B7pLhof073RHlyjM,PRUEBAS DIAGNÓSTICAS TB 1°C 2025 - (PDRLTB_1C_2025),4,4,4,4,2,3,3,1,5,2,4,2,3
1hyf3fS9tqrri-Gg7L_5VA3j7BL2B7pLhof073RHlyjM,PRUEBAS DIAGNÓSTICAS TB 1°C 2025 - (PDRLTB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
1hyf3fS9tqrri-Gg7L_5VA3j7BL2B7pLhof073RHlyjM,PRUEBAS DIAGNÓSTICAS TB 1°C 2025 - (PDRLTB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
1hyf3fS9tqrri-Gg7L_5VA3j7BL2B7pLhof073RHlyjM,PRUEBAS DIAGNÓSTICAS TB 1°C 2025 - (PDRLTB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),5,5,4,5,4,5,5,4,4,4,4,5,5
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),5,5,5,5,5,5,5,5,5,5,5,5,5
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),5,5,5,5,5,5,4,5,5,5,5,5,5
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),5,5,5,5,5,5,5,5,4,4,5,5,5
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),5,5,5,5,5,5,5,5,5,5,5,5,5
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),4,4,4,4,4,4,4,4,4,4,4,4,4
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),5,5,5,5,5,5,5,5,5,5,5,5,5
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),5,5,5,5,5,5,5,5,5,5,5,5,5
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),5,5,5,5,5,5,5,5,5,5,5,5,5
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),5,5,5,5,5,5,5,5,5,5,5,5,5
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),4,4,5,5,4,4,4,4,4,4,4,4,4
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),5,5,5,5,5,5,5,5,4,5,4,5,5
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),4,4,4,4,4,4,4,4,4,4,4,4,4
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),5,5,5,5,5,5,5,5,5,5,5,5,5
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),5,5,4,5,5,5,5,5,5,5,5,5,5
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),4,4,4,4,4,4,4,4,5,5,5,4,4
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),5,5,5,5,5,5,5,5,5,5,5,5,5
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),5,5,5,5,5,5,5,5,5,5,5,5,5
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),5,5,5,5,5,5,5,5,5,5,5,5,5
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),5,5,5,5,5,5,5,4,4,4,5,5,5
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),4,4,4,4,3,4,5,4,3,2,5,4,4
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),5,5,5,5,5,5,5,5,5,4,5,5,5
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),5,4,4,4,4,4,4,3,3,3,3,4,4
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),5,5,5,5,5,5,5,5,5,5,5,5,5
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),5,5,5,5,5,5,5,5,5,5,5,5,5
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),5,5,5,5,5,5,5,5,5,5,5,5,5
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),5,5,5,5,5,5,5,5,5,5,5,5,5
1Rv766ogFEkOmkAyK8fkeQbZsy28zJPQtziYVLsYAIIY,SENSIBILIZACIÓN HANSEN 1°C 2025 - (HANSEN_012025),4,4,4,4,5,5,4,5,5,5,4,4,4
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,4,5,5,4,4,4,5,5,5,5,4,4
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),4,4,4,4,4,4,2,4,4,4,4,3,3
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),4,4,4,4,4,4,4,4,4,4,4,4,4
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),4,4,4,4,4,4,4,4,4,4,4,4,4
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),4,4,4,4,4,4,4,4,4,4,4,4,4
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),4,4,4,4,4,4,4,4,4,4,4,4,4
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),4,4,4,4,4,4,4,4,4,4,4,4,4
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),4,4,5,4,4,5,4,4,4,5,4,4,4
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,4,4,4,4,4,4,4
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),1,5,5,5,5,5,5,5,5,5,5,5,5
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,5,4,5,3,3,5,4
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),2,2,2,2,2,2,2,2,2,3,2,2,2
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),4,4,4,4,4,4,4,4,4,4,4,4,4
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,4,5,4,4,4,4,4,5,5,4,4,4
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),4,4,4,4,4,4,4,4,4,3,4,3,4
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),4,4,4,4,4,4,4,4,4,4,4,4,4
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,5,5,4,4,5,4,5
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),4,4,4,4,4,4,4,4,4,4,4,4,4
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,5,5,5,5,4,5,5
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,3,3,5,5,5,5,4,5,4,5,4
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
17MJATFv2N2JrXJFi1CQyLzPnPpMhoJTFdT-K0BUfwHQ,SENSIBILIZACIÓN TB 1°C 2025 - (SPATB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,4
1M1ZtDlRgEmTPLqeNAxOj2CGYoXAQQ-trs_HGd-NG2IU,SISTEMA DE INFORMACIÓN EN TUBERCULOSIS - 1°C 2025 - (SITB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
1M1ZtDlRgEmTPLqeNAxOj2CGYoXAQQ-trs_HGd-NG2IU,SISTEMA DE INFORMACIÓN EN TUBERCULOSIS - 1°C 2025 - (SITB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
1M1ZtDlRgEmTPLqeNAxOj2CGYoXAQQ-trs_HGd-NG2IU,SISTEMA DE INFORMACIÓN EN TUBERCULOSIS - 1°C 2025 - (SITB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
1M1ZtDlRgEmTPLqeNAxOj2CGYoXAQQ-trs_HGd-NG2IU,SISTEMA DE INFORMACIÓN EN TUBERCULOSIS - 1°C 2025 - (SITB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
1M1ZtDlRgEmTPLqeNAxOj2CGYoXAQQ-trs_HGd-NG2IU,SISTEMA DE INFORMACIÓN EN TUBERCULOSIS - 1°C 2025 - (SITB_1C_2025),4,4,4,4,4,4,4,4,4,4,4,4,4
1M1ZtDlRgEmTPLqeNAxOj2CGYoXAQQ-trs_HGd-NG2IU,SISTEMA DE INFORMACIÓN EN TUBERCULOSIS - 1°C 2025 - (SITB_1C_2025),5,5,5,5,4,4,4,4,4,4,4,4,4
1M1ZtDlRgEmTPLqeNAxOj2CGYoXAQQ-trs_HGd-NG2IU,SISTEMA DE INFORMACIÓN EN TUBERCULOSIS - 1°C 2025 - (SITB_1C_2025),4,4,4,4,4,4,4,4,3,4,4,4,4
1M1ZtDlRgEmTPLqeNAxOj2CGYoXAQQ-trs_HGd-NG2IU,SISTEMA DE INFORMACIÓN EN TUBERCULOSIS - 1°C 2025 - (SITB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
1M1ZtDlRgEmTPLqeNAxOj2CGYoXAQQ-trs_HGd-NG2IU,SISTEMA DE INFORMACIÓN EN TUBERCULOSIS - 1°C 2025 - (SITB_1C_2025),5,5,5,5,5,5,5,5,5,5,4,5,5
1M1ZtDlRgEmTPLqeNAxOj2CGYoXAQQ-trs_HGd-NG2IU,SISTEMA DE INFORMACIÓN EN TUBERCULOSIS - 1°C 2025 - (SITB_1C_2025),5,5,5,5,5,5,5,5,5,5,5,5,5
14ExM8U0Ne7w4Pqw1N591lTsfPwNegbCtIFqidPCOrgs,SISTEMA DE INFORMACIÓN HANSEN 1°C 2025 - (SIHANSEN_012025),5,5,5,5,5,5,5,5,5,5,5,5,5
14ExM8U0Ne7w4Pqw1N591lTsfPwNegbCtIFqidPCOrgs,SISTEMA DE INFORMACIÓN HANSEN 1°C 2025 - (SIHANSEN_012025),5,5,5,5,5,5,5,5,5,5,5,5,5
14ExM8U0Ne7w4Pqw1N591lTsfPwNegbCtIFqidPCOrgs,SISTEMA DE INFORMACIÓN HANSEN 1°C 2025 - (SIHANSEN_012025),4,4,4,4,4,4,4,4,4,4,4,4,4
14ExM8U0Ne7w4Pqw1N591lTsfPwNegbCtIFqidPCOrgs,SISTEMA DE INFORMACIÓN HANSEN 1°C 2025 - (SIHANSEN_012025),5,5,5,5,5,5,5,5,5,5,5,5,5
14ExM8U0Ne7w4Pqw1N591lTsfPwNegbCtIFqidPCOrgs,SISTEMA DE INFORMACIÓN HANSEN 1°C 2025 - (SIHANSEN_012025),5,5,5,5,5,5,5,5,5,5,5,5,5
14ExM8U0Ne7w4Pqw1N591lTsfPwNegbCtIFqidPCOrgs,SISTEMA DE INFORMACIÓN HANSEN 1°C 2025 - (SIHANSEN_012025),5,5,5,5,5,5,5,5,5,5,5,5,5
14ExM8U0Ne7w4Pqw1N591lTsfPwNegbCtIFqidPCOrgs,SISTEMA DE INFORMACIÓN HANSEN 1°C 2025 - (SIHANSEN_012025),5,5,5,5,5,5,5,5,5,5,5,5,5
14ExM8U0Ne7w4Pqw1N591lTsfPwNegbCtIFqidPCOrgs,SISTEMA DE INFORMACIÓN HANSEN 1°C 2025 - (SIHANSEN_012025),5,5,5,5,5,5,5,5,5,5,5,5,5
14ExM8U0Ne7w4Pqw1N591lTsfPwNegbCtIFqidPCOrgs,SISTEMA DE INFORMACIÓN HANSEN 1°C 2025 - (SIHANSEN_012025),4,4,4,4,4,4,4,4,4,4,4,4,4
14ExM8U0Ne7w4Pqw1N591lTsfPwNegbCtIFqidPCOrgs,SISTEMA DE INFORMACIÓN HANSEN 1°C 2025 - (SIHANSEN_012025),5,5,5,5,5,5,5,5,5,5,5,5,5
14ExM8U0Ne7w4Pqw1N591lTsfPwNegbCtIFqidPCOrgs,SISTEMA DE INFORMACIÓN HANSEN 1°C 2025 - (SIHANSEN_012025),5,5,5,5,5,5,5,5,5,5,5,4,5
14ExM8U0Ne7w4Pqw1N591lTsfPwNegbCtIFqidPCOrgs,SISTEMA DE INFORMACIÓN HANSEN 1°C 2025 - (SIHANSEN_012025),4,4,4,4,4,4,4,4,4,4,4,4,4
14ExM8U0Ne7w4Pqw1N591lTsfPwNegbCtIFqidPCOrgs,SISTEMA DE INFORMACIÓN HANSEN 1°C 2025 - (SIHANSEN_012025),4,4,4,4,5,4,4,4,4,4,4,4,4
1QcQXNc-C_EcdHRQ7eUrKtxC3yaJ5uE4qcDq_QwjRr9E,CAPACITACIÓN PAI 1°C 2025,5,5,5,5,5,5,5,5,5,5,5,5,5
1QcQXNc-C_EcdHRQ7eUrKtxC3yaJ5uE4qcDq_QwjRr9E,CAPACITACIÓN PAI 1°C 2025,4,4,5,5,5,5,5,5,5,5,5,5,5
1QcQXNc-C_EcdHRQ7eUrKtxC3yaJ5uE4qcDq_QwjRr9E,CAPACITACIÓN PAI 1°C 2025,5,5,5,5,5,5,5,5,5,5,5,5,5
